Timestamp,participantID,audioStimuli,vote,reactionTime,voteDetails
4/15/2012 23:57:20,1334548241877:::Sussex,./../audio_stimuli/recs4/42pre1.mp3,-5,3838,2268:::Played stimuli ./../audio_stimuli/recs4/42pre1.mp3
4/15/2012 23:58:26,1334548241877:::Sussex,./../audio_stimuli/recs4/50pre1.mp3,-5,3256,2520:::Played stimuli ./../audio_stimuli/recs4/50pre1.mp3; (-5:1334548671841)
4/15/2012 23:59:11,1334548241877:::Sussex,./../audio_stimuli/recs3/31pre5.mp3,-5,3388,2628:::Played stimuli ./../audio_stimuli/recs3/31pre5.mp3
4/16/2012 0:01:05,1334548241877:::Sussex,./../audio_stimuli/recs2/15pre1.mp3,-3,3080,3564:::Played stimuli ./../audio_stimuli/recs2/15pre1.mp3; (-3:1334548830100)
4/16/2012 0:01:21,1334548241877:::Sussex,./../audio_stimuli/recs2/15pre1.mp3,0,20112,3564:::Played stimuli ./../audio_stimuli/recs2/15pre1.mp3; (-3:1334548830100)
4/16/2012 0:03:29,1334548241877:::Sussex,./../audio_stimuli/recs1/01pre6.mp3,-5,2957,3996:::Played stimuli ./../audio_stimuli/recs1/01pre6.mp3; (-5:1334548974513)
4/16/2012 0:06:47,1334548241877:::Sussex,./../audio_stimuli/recs3/37pre5.mp3,-5,3203,3924:::Played stimuli ./../audio_stimuli/recs3/37pre5.mp3; (-5:1334549173190)
4/16/2012 0:07:31,1334548241877:::Sussex,./../audio_stimuli/recs4/44pre5.mp3,2,6757,2772:::Played stimuli ./../audio_stimuli/recs4/44pre5.mp3; (2:1334549217078)
4/16/2012 9:53:49,1334584264317:::Sussex,./../audio_stimuli/recs4/48pre2.mp3,-5,28936,3276:::Played stimuli ./../audio_stimuli/recs4/48pre2.mp3; (-5:1334584400782)
4/16/2012 10:03:24,1334584264317:::Sussex,./../audio_stimuli/recs3/26pre6.mp3,-5,3202,4104:::Played stimuli ./../audio_stimuli/recs3/26pre6.mp3
4/16/2012 10:27:23,1334584264317:::Sussex,./../audio_stimuli/recs1/08pre2.mp3,-5,3223,3312:::Played stimuli ./../audio_stimuli/recs1/08pre2.mp3; (-4:1334586439764); (-5:1334586441660)
4/16/2012 10:58:32,1334584264317:::Sussex,./../audio_stimuli/recs4/50pre1.mp3,-5,1441,2520:::Played stimuli ./../audio_stimuli/recs4/50pre1.mp3; (-5:1334588311844)
4/16/2012 10:59:46,1334584264317:::Sussex,./../audio_stimuli/recs2/15pre2.mp3,-5,3938,3780:::Played stimuli ./../audio_stimuli/recs2/15pre2.mp3; (-4:1334588383483); (-5:1334588385235)
4/16/2012 11:00:04,1334584264317:::Sussex,./../audio_stimuli/recs2/15pre2.mp3,0,21523,3780:::Played stimuli ./../audio_stimuli/recs2/15pre2.mp3; (-4:1334588383483); (-5:1334588385235)
