Timestamp,participantID,audioStimuli,vote,reactionTime,voteDetails
4/12/2012 23:16:07,1334264983275:::Sussex,./../audio_stimuli/stimuli/CboatD.mp3,5,852,1646:::Played stimuli ./../audio_stimuli/stimuli/CboatD.mp3
4/12/2012 23:16:11,1334264983275:::Sussex,./../audio_stimuli/stimuli/CbootQ.mp3,5,536,2037:::Played stimuli ./../audio_stimuli/stimuli/CbootQ.mp3
4/12/2012 23:16:27,1334264983275:::Sussex,./../audio_stimuli/stimuli/CbitD.mp3,3,3545,1881:::Played stimuli ./../audio_stimuli/stimuli/CbitD.mp3; (2:1334286771546); (3:1334286773053)
4/12/2012 23:16:50,1334264983275:::Sussex,./../audio_stimuli/stimuli/CpotT.mp3,5,2324,2116:::Played stimuli ./../audio_stimuli/stimuli/CpotT.mp3; (5:1334286795929)
4/12/2012 23:17:03,1334264983275:::Sussex,./../audio_stimuli/stimuli/CbuttQ.mp3,4,11149,1567:::Played stimuli ./../audio_stimuli/stimuli/CbuttQ.mp3; (4:1334286810085)
4/12/2012 23:17:13,1334264983275:::Sussex,./../audio_stimuli/stimuli/CbetT.mp3,3,1185,1985:::Played stimuli ./../audio_stimuli/stimuli/CbetT.mp3; (3:1334286819149)
4/12/2012 23:17:17,1334264983275:::Sussex,./../audio_stimuli/stimuli/CpotD.mp3,5,820,2011:::Played stimuli ./../audio_stimuli/stimuli/CpotD.mp3; (5:1334286823173)
4/12/2012 23:17:26,1334264983275:::Sussex,./../audio_stimuli/stimuli/CbitD.mp3,5,889,1881:::Played stimuli ./../audio_stimuli/stimuli/CbitD.mp3; (5:1334286832128)
4/12/2012 23:17:31,1334264983275:::Sussex,./../audio_stimuli/stimuli/CboughtD.mp3,5,1563,2325:::Played stimuli ./../audio_stimuli/stimuli/CboughtD.mp3
4/12/2012 23:17:41,1334264983275:::Sussex,./../audio_stimuli/stimuli/CputQ.mp3,5,902,2534:::Played stimuli ./../audio_stimuli/stimuli/CputQ.mp3; (5:1334286847723)
